시도교육청코드,시도교육청명,행정표준코드,학교명,식사코드,식사명,급식일자,급식인원수,요리명,원산지정보,칼로리정보,영양정보,수정일자
K10,강원특별자치도교육청,7801185,춘천고등학교,3,석식,20260507,230.00,쌀밥 <br/>얼큰순대국 (2.5.6.10.13.16)<br/>부추무침 (5.6.13)<br/>소세지케첩볶음 (2.5.6.10.12.13.15.16)<br/>한돈육전 (1.5.6.10.15.18)<br/>섞박지 (9),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 수입산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>명태 : 러시아산<br/>명태 수산가공품 : 러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산<br/>다랑어 수산가공품 : 원양산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남산<br/>주꾸미 수산가공품 : 베트남산<br/>비고 : ,844.6 Kcal,탄수화물(g) : 109.8<br/>단백질(g) : 31.6<br/>지방(g) : 29.9<br/>비타민A(R.E) : 46.5<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 32.7<br/>칼슘(mg) : 143.7<br/>철분(mg) : 6.3,20260514
K10,강원특별자치도교육청,7801185,춘천고등학교,3,석식,20260511,230.00,마파두부덮밥 (5.6.10.12.13.18)<br/>누룽지탕 <br/>단무지 <br/>청경채버섯볶음 (5.6.13.18)<br/>찹쌀탕수육 (1.5.6.10.11)<br/>배추김치 (9)<br/>블루베리요구르트 (2),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 수입산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>명태 : 러시아산<br/>명태 수산가공품 : 러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산<br/>다랑어 수산가공품 : 원양산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남산<br/>주꾸미 수산가공품 : 베트남산<br/>비고 : ,880.1 Kcal,탄수화물(g) : 136.3<br/>단백질(g) : 29.2<br/>지방(g) : 22.5<br/>비타민A(R.E) : 115.0<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 35.2<br/>칼슘(mg) : 295.6<br/>철분(mg) : 7.8,20260518
K10,강원특별자치도교육청,7801185,춘천고등학교,3,석식,20260512,230.00,간장계란버터볶음밥 (1.2.5.6)<br/>새우튀김우동 (1.2.5.6.7.9.13.18)<br/>산고추절임 <br/>매콤닭날개구이*마요네즈 (1.5.6.13.15)<br/>배추김치 (9)<br/>양배추샐러드 (1.2.5.6),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 수입산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>명태 : 러시아산<br/>명태 수산가공품 : 러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산<br/>다랑어 수산가공품 : 원양산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남산<br/>주꾸미 수산가공품 : 베트남산<br/>비고 : ,1024.9 Kcal,탄수화물(g) : 139.5<br/>단백질(g) : 46.9<br/>지방(g) : 28.3<br/>비타민A(R.E) : 155.1<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 13.8<br/>칼슘(mg) : 209.1<br/>철분(mg) : 3.8,20260519
K10,강원특별자치도교육청,7801185,춘천고등학교,3,석식,20260513,230.00,참치마요덮밥 (1.5.6.13.16.18)<br/>쑥갓어묵국 (1.5.6.7.13.18)<br/>마라로제떡볶이 (1.2.5.6.10.13.15.16)<br/>마카로니콘샐러드 (1.2.5.6.10.13.15.16)<br/>김말이튀김 (1.5.6.16)<br/>배추김치 (9),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 수입산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>명태 : 러시아산<br/>명태 수산가공품 : 러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산<br/>다랑어 수산가공품 : 원양산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남산<br/>주꾸미 수산가공품 : 베트남산<br/>비고 : ,1009.5 Kcal,탄수화물(g) : 149.3<br/>단백질(g) : 42.5<br/>지방(g) : 27.2<br/>비타민A(R.E) : 204.1<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 1.0<br/>비타민C(mg) : 36.2<br/>칼슘(mg) : 229.2<br/>철분(mg) : 13.1,20260520
K10,강원특별자치도교육청,7801185,춘천고등학교,3,석식,20260518,230.00,쌀밥 <br/>미트라구파스타 (1.2.5.6.10.12.13.15.16)<br/>양송이스프 (2.5.6.13.16)<br/>돈까스*치킨까스 (1.2.5.6.10.12.13.15.16.18)<br/>배추김치 (9)<br/>야채피클 ,쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 수입산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>명태 : 러시아산<br/>명태 수산가공품 : 러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산<br/>다랑어 수산가공품 : 원양산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남산<br/>주꾸미 수산가공품 : 베트남산<br/>비고 : ,996.5 Kcal,탄수화물(g) : 141.5<br/>단백질(g) : 34.0<br/>지방(g) : 32.0<br/>비타민A(R.E) : 120.8<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 9.2<br/>칼슘(mg) : 110.6<br/>철분(mg) : 3.9,20260525
K10,강원특별자치도교육청,7801185,춘천고등학교,3,석식,20260519,230.00,쌀밥 <br/>미니전복미역국 (5.6.18)<br/>숙주나물무침 <br/>김치제육두루치기 (5.6.9.10.13)<br/>들기름두부구이 (5)<br/>깍두기 (9)<br/>도깨비감자핫도그 (1.2.5.6.10.12.16),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 수입산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>명태 : 러시아산<br/>명태 수산가공품 : 러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산<br/>다랑어 수산가공품 : 원양산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남산<br/>주꾸미 수산가공품 : 베트남산<br/>비고 : ,977.0 Kcal,탄수화물(g) : 111.6<br/>단백질(g) : 58.4<br/>지방(g) : 32.3<br/>비타민A(R.E) : 90.7<br/>티아민(mg) : 1.2<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 13.4<br/>칼슘(mg) : 352.5<br/>철분(mg) : 5.2,20260526
K10,강원특별자치도교육청,7801185,춘천고등학교,3,석식,20260520,230.00,쌀밥 <br/>오징어무국 (5.6.17)<br/>물갈비 (5.6.10.13)<br/>미역줄기볶음 (5)<br/>토마토달걀볶음 (1.5.6.12.13.18)<br/>배추김치 (9),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 수입산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>명태 : 러시아산<br/>명태 수산가공품 : 러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산<br/>다랑어 수산가공품 : 원양산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남산<br/>주꾸미 수산가공품 : 베트남산<br/>비고 : ,825.1 Kcal,탄수화물(g) : 117.5<br/>단백질(g) : 46.8<br/>지방(g) : 16.4<br/>비타민A(R.E) : 126.2<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 11.0<br/>칼슘(mg) : 264.0<br/>철분(mg) : 5.1,20260527
K10,강원특별자치도교육청,7801185,춘천고등학교,3,석식,20260521,230.00,훈제오리볶음밥 (5)<br/>연두부계란국 (1.5)<br/>오이지무침 (13)<br/>피쉬앤칩스 (1.5.6.13)<br/>배추김치 (9)<br/>초당옥수수버터구이 (2.5),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 수입산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>명태 : 러시아산<br/>명태 수산가공품 : 러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산<br/>다랑어 수산가공품 : 원양산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남산<br/>주꾸미 수산가공품 : 베트남산<br/>비고 : ,965.3 Kcal,탄수화물(g) : 138.4<br/>단백질(g) : 34.8<br/>지방(g) : 29.0<br/>비타민A(R.E) : 170.7<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 24.0<br/>칼슘(mg) : 268.5<br/>철분(mg) : 4.1,20260528
K10,강원특별자치도교육청,7801185,춘천고등학교,3,석식,20260526,230.00,쌀밥 <br/>영양닭죽 (15)<br/>잡채 (5.6.10.13)<br/>부추장떡 (5.6)<br/>두부담은찰도그롤 (2.5.6.10.15)<br/>깍두기 (9),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 수입산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>명태 : 러시아산<br/>명태 수산가공품 : 러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산<br/>다랑어 수산가공품 : 원양산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남산<br/>주꾸미 수산가공품 : 베트남산<br/>비고 : ,925.4 Kcal,탄수화물(g) : 165.3<br/>단백질(g) : 28.1<br/>지방(g) : 15.1<br/>비타민A(R.E) : 170.7<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 15.9<br/>칼슘(mg) : 166.1<br/>철분(mg) : 3.8,20260602
K10,강원특별자치도교육청,7801185,춘천고등학교,3,석식,20260527,230.00,쌀밥 <br/>된장찌개 (5.6)<br/>궁채나물볶음 (5.6.13.18)<br/>떡라면사리 (1.2.5.6.10.13.15.16)<br/>불닭볶음 (5.6.13.15)<br/>배추김치 (9)<br/>도시락김 ,쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 수입산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>명태 : 러시아산<br/>명태 수산가공품 : 러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산<br/>다랑어 수산가공품 : 원양산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남산<br/>주꾸미 수산가공품 : 베트남산<br/>비고 : ,907.2 Kcal,탄수화물(g) : 132.4<br/>단백질(g) : 51.8<br/>지방(g) : 17.5<br/>비타민A(R.E) : 230.0<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 13.2<br/>칼슘(mg) : 178.1<br/>철분(mg) : 4.5,20260603
K10,강원특별자치도교육청,7801185,춘천고등학교,3,석식,20260528,230.00,쌀밥 <br/>육개장칼국수 (5.6.13.16)<br/>고기만두찜 (1.5.6.10.16.18)<br/>양파장아찌 (5.6.13)<br/>차돌박이샐러드 (1.5.6.13.16)<br/>배추겉절이 (13),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 수입산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>명태 : 러시아산<br/>명태 수산가공품 : 러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산<br/>다랑어 수산가공품 : 원양산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남산<br/>주꾸미 수산가공품 : 베트남산<br/>비고 : ,967.8 Kcal,탄수화물(g) : 163.5<br/>단백질(g) : 34.2<br/>지방(g) : 17.0<br/>비타민A(R.E) : 113.3<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 34.9<br/>칼슘(mg) : 187.5<br/>철분(mg) : 5.3,20260604
K10,강원특별자치도교육청,7801185,춘천고등학교,3,석식,20260601,230.00,베이컨김치볶음밥 (1.5.6.9.10.13)<br/>유부가쓰오장국 (1.2.5.6.7.9.13.18)<br/>새콤달콤오이무침 (5.6.13)<br/>콥샐러드 (1.5.6.12.13)<br/>타워함박스테이크 (1.2.5.6.10.12.13.15.16)<br/>깍두기 (9),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 수입산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>명태 : 러시아산<br/>명태 수산가공품 : 러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산<br/>다랑어 수산가공품 : 원양산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남산<br/>주꾸미 수산가공품 : 베트남산<br/>비고 : ,949.7 Kcal,탄수화물(g) : 127.4<br/>단백질(g) : 29.9<br/>지방(g) : 36.2<br/>비타민A(R.E) : 122.5<br/>티아민(mg) : 1.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 40.4<br/>칼슘(mg) : 237.3<br/>철분(mg) : 4.2,20260608
K10,강원특별자치도교육청,7801185,춘천고등학교,3,석식,20260602,230.00,쌀밥 <br/>된장수제비 (5.6)<br/>시금치무침 (5.6)<br/>제육볶음 (5.6.10.13)<br/>분모자떡볶이 (1.5.6.13)<br/>배추김치 (9)<br/>초코칩트위스트 (1.2.5.6),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 수입산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>명태 : 러시아산<br/>명태 수산가공품 : 러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산<br/>다랑어 수산가공품 : 원양산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남산<br/>주꾸미 수산가공품 : 베트남산<br/>비고 : ,1571.2 Kcal,탄수화물(g) : 269.2<br/>단백질(g) : 51.4<br/>지방(g) : 31.3<br/>비타민A(R.E) : 307.9<br/>티아민(mg) : 1.2<br/>리보플라빈(mg) : 0.9<br/>비타민C(mg) : 33.0<br/>칼슘(mg) : 393.3<br/>철분(mg) : 11.6,20260609
K10,강원특별자치도교육청,7801185,춘천고등학교,3,석식,20260608,230.00,쌀밥 <br/>쇠고기미역국 (16)<br/>안동찜닭 (5.6.13.15)<br/>콩나물무침 (5)<br/>크리스피두부강정 (1.4.5.6.12.13)<br/>배추김치 (9)<br/>포도주스 (13),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 수입산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>명태 : 러시아산<br/>명태 수산가공품 : 러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산<br/>다랑어 수산가공품 : 원양산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남산<br/>주꾸미 수산가공품 : 베트남산<br/>비고 : ,1047.9 Kcal,탄수화물(g) : 139.0<br/>단백질(g) : 52.8<br/>지방(g) : 30.4<br/>비타민A(R.E) : 113.0<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 6.2<br/>칼슘(mg) : 200.3<br/>철분(mg) : 4.4,20260615
K10,강원특별자치도교육청,7801185,춘천고등학교,3,석식,20260609,230.00,쌀밥 <br/>차돌고추장찌개 (5.6.16)<br/>부추무침*쌈무 (5.6.13)<br/>훈제오리구이*머스터드소스 (1.5.6.13)<br/>배추김치 (9)<br/>딸기요거트스무디 (2.5.6),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 수입산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>명태 : 러시아산<br/>명태 수산가공품 : 러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산<br/>다랑어 수산가공품 : 원양산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남산<br/>주꾸미 수산가공품 : 베트남산<br/>비고 : ,1140.3 Kcal,탄수화물(g) : 102.3<br/>단백질(g) : 49.2<br/>지방(g) : 58.6<br/>비타민A(R.E) : 224.5<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 1.1<br/>비타민C(mg) : 92.1<br/>칼슘(mg) : 210.7<br/>철분(mg) : 3.5,20260616
